"","filed_date","report_id","report_title","report_url","senator_full_name","senator_first_name","senator_last_name","v1","number","transaction_date","owner","ticker","asset_name","type","amount","comment","transaction_type","data"
"2854","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"8","02/28/2020","Self","PRWCX","T. Rowe Price Capital Appreciation Fund",NA,"$1,001 - $15,000","--","Purchase",NA
"2855","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"9","02/27/2020","Self","SCHB","Schwab U.S. Broad Market ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2856","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"10","07/07/2020","Self","SCHB","Schwab U.S. Broad Market ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"2857","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"11","10/30/2020","Self","SCHB","Schwab U.S. Broad Market ETF",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"2858","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"12","11/11/2020","Self","SCHB","Schwab U.S. Broad Market ETF",NA,"$15,001 - $50,000","--","Purchase",NA
"2859","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"13","04/08/2020","Spouse","PRWCX","T. Rowe Price Capital Appreciation Fund",NA,"$1,001 - $15,000","--","Purchase",NA
"2860","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"14","11/10/2020","Spouse","PRWCX","T. Rowe Price Capital Appreciation Fund",NA,"$1,001 - $15,000","--","Purchase",NA
"2861","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"15","04/28/2020","Spouse","VLAAX","Value Line Asset Allocation Fund Investor Class",NA,"$1,001 - $15,000","--","Purchase",NA
"2862","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"16","11/10/2020","Spouse","VLAAX","Value Line Asset Allocation Fund Investor Class",NA,"$1,001 - $15,000","--","Purchase",NA
"2863","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"17","04/28/2020","Spouse","JABAX","Janus Henderson Balanced Fund Class T",NA,"$1,001 - $15,000","--","Purchase",NA
"2864","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"18","10/30/2020","Spouse","JABAX","Janus Henderson Balanced Fund Class T",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2865","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"19","03/16/2020","Spouse","SGENX","First Eagle Global Fund Class A",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2866","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"20","08/06/2020","Spouse","SGGDX","First Eagle Gold Fund Class A",NA,"$1,001 - $15,000","--","Purchase",NA
"2867","2021-05-14","35a828c4-a167-4862-93e8-179d72e700d4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Merkley/Jeffrey+A/35a828c4-a167-4862-93e8-179d72e700d4","Jeffrey A Merkley","Jeffrey+A","Merkley",NA,"1","03/23/2020","Self","FZDXX","Fidelity Hereford Street Trust - Fidelity Money Ma",NA,"$100,001 - $250,000","--","Sale (Full)",NA
"2868","2021-05-14","35a828c4-a167-4862-93e8-179d72e700d4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Merkley/Jeffrey+A/35a828c4-a167-4862-93e8-179d72e700d4","Jeffrey A Merkley","Jeffrey+A","Merkley",NA,"2","03/23/2020","Self","FXAIX","Fidelity 500 Index Fund",NA,"$100,001 - $250,000","--","Purchase",NA
"2869","2021-05-14","35a828c4-a167-4862-93e8-179d72e700d4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Merkley/Jeffrey+A/35a828c4-a167-4862-93e8-179d72e700d4","Jeffrey A Merkley","Jeffrey+A","Merkley",NA,"3","05/05/2020","Self","FXAIX","Fidelity 500 Index Fund",NA,"$250,001 - $500,000","--","Sale (Full)",NA
"2870","2021-05-14","35a828c4-a167-4862-93e8-179d72e700d4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Merkley/Jeffrey+A/35a828c4-a167-4862-93e8-179d72e700d4","Jeffrey A Merkley","Jeffrey+A","Merkley",NA,"4","05/05/2020","Self","FZDXX","Fidelity Hereford Street Trust - Fidelity Money Ma",NA,"$250,001 - $500,000","--","Purchase",NA
"2871","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"1","02/20/2020","Spouse","TIEIX","TIAA-CREF Equity Index Fund Institutional Class",NA,"$1,001 - $15,000","--","Purchase",NA
"2872","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"2","03/20/2020","Spouse","TIEIX","TIAA-CREF Equity Index Fund Institutional Class",NA,"$1,001 - $15,000","--","Purchase",NA
"2873","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"3","02/07/2020","Spouse","TIEIX","TIAA-CREF Equity Index Fund Institutional Class",NA,"$1,001 - $15,000","--","Purchase",NA
"2874","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"4","03/06/2020","Spouse","TIEIX","TIAA-CREF Equity Index Fund Institutional Class",NA,"$1,001 - $15,000","--","Purchase",NA
"2875","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"5","04/20/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2876","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"6","05/20/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2877","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"7","06/22/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2878","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"8","04/09/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2879","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"9","05/08/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2880","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"10","06/05/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2881","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"11","07/20/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2882","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"12","08/20/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2883","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"13","09/21/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2884","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"14","09/09/2020","Spouse","TIEIX","TIAA-CREF Equity Index Fund Institutional Class",NA,"$1,000,001 - $5,000,000","--","Sale (Full)",NA
"2885","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"15","09/09/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,000,001 - $5,000,000","--","Purchase",NA
"2886","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"16","07/10/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2887","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"17","08/07/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2888","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"18","09/04/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2889","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"19","10/20/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2890","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"20","10/07/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2891","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"21","11/06/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2892","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"22","12/04/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2893","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"23","12/23/2020","Spouse","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$1,001 - $15,000","--","Purchase",NA
"2894","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"24","03/02/2020","Self","--","QCGLIX - CREF Global Equities Account - R3",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2895","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"25","06/01/2020","Self","--","QCGLIX - CREF Global Equities Account - R3",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2896","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"26","05/05/2020","Self","--","QREARX - TIAA Real Estate Account",NA,"$1,001 - $15,000","--","Purchase",NA
"2897","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"27","09/09/2020","Self","VSMPX","Vanguard Total Stock Market Index Fund Institution",NA,"$50,001 - $100,000","--","Purchase",NA
"2898","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"28","09/09/2020","Self","TBIIX","TIAA-CREF Bond Index Fund Institutional Class",NA,"$50,001 - $100,000","--","Sale (Full)",NA
"2899","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"29","09/01/2020","Self","--","QCGLIX - CREF Global Equities Account - R3",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2900","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"30","12/01/2020","Self","--","QCGLIX - CREF Global Equities Account - R3",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2901","2021-05-14","8685d414-5ed8-4d2e-b246-19790e981ff6","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Warren/Elizabeth/8685d414-5ed8-4d2e-b246-19790e981ff6","Elizabeth Warren","Elizabeth","Warren",NA,"31","08/20/2020","Joint","--","VFIAX-Vanguard 500 Index Admiral",NA,"$50,001 - $100,000","--","Sale (Full)",NA
"2902","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"1","07/10/2020","Joint","IHI","iShares U.S. Medical Devices ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2903","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"2","07/10/2020","Joint","IEMG","iShares Core MSCI Emerging Markets ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2904","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"3","07/10/2020","Joint","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2905","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"4","07/10/2020","Joint","IVV","iShares Core S&P 500 ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2906","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"5","07/10/2020","Joint","IJR","iShares Core S&P Small-Cap ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2907","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"6","07/10/2020","Joint","XBI","SPDR S&P Biotech ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2908","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"7","07/10/2020","Joint","XLV","Health Care Select Sector SPDR Fund",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2909","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"8","07/10/2020","Joint","XLF","Financial Select Sector SPDR Fund",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2910","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"9","07/10/2020","Joint","XLI","Industrial Select Sector SPDR Fund",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2911","2021-05-14","250dae9c-ee66-4527-9ace-16e026b5bc0a","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Reed/John+F/250dae9c-ee66-4527-9ace-16e026b5bc0a","John F Reed","John+F","Reed",NA,"10","07/10/2020","Joint","XLK","Technology Select Sector SPDR Fund",NA,"$1,001 - $15,000","--","Sale (Full)",NA
